Time,X_CrestFactor,X_Deviation,X_Displacement,X_Kurtosis,X_OAVelocity,X_Peakmg,X_RMSmg,X_Skewness,Y_CrestFactor,Y_Deviation,Y_Displacement,Y_Kurtosis,Y_OAVelocity,Y_Peakmg,Y_RMSmg,Y_Skewness,Z_CrestFactor,Z_Deviation,Z_Displacement,Z_Kurtosis,Z_OAVelocity,Z_Peakmg,Z_RMSmg,Z_Skewness,Temp_SenVal,INV.HZ,INV.KW,RPM,馬達級數,DESCRIPION
2021/9/19 12:05,401,123,404,5,1375,1592,1126,0,322,102,169,-2,965,1340,948,-7,339,90,118,-6,695,1249,883,32,46250,53.43,0,3600,2,聯軸器
2021/9/19 13:05,373,125,352,3,1348,1603,1133,1,309,101,183,-8,997,1324,937,-1,333,88,105,-29,680,1213,858,18,46312,53.43,0,3600,2,聯軸器
2021/9/19 14:05,366,124,382,1,1406,1594,1127,0,204,105,192,-6,1033,1396,987,-5,332,89,122,-16,714,1229,869,18,46250,53.39,0,3600,2,聯軸器
2021/9/19 15:05,293,127,462,-4,1545,1646,1164,-3,337,104,181,-8,987,1374,972,-6,330,94,97,-25,698,1317,931,33,45812,53.42,0,3600,2,聯軸器
2021/9/19 16:06,302,125,417,1,1457,1609,1138,-8,297,105,157,-11,950,1383,978,-5,322,90,96,-26,690,1253,886,36,46375,53.34,0,3600,2,聯軸器
2021/9/19 17:05,310,125,317,1,1311,1604,1134,-2,302,103,173,4,950,1370,968,-4,329,90,113,-22,692,1243,879,25,46375,53.39,0,3600,2,聯軸器
2021/9/19 18:05,393,121,366,3,1302,1567,1108,0,367,104,168,-6,975,1366,966,-6,336,89,116,-16,710,1233,872,23,46250,53.36,0,3600,2,聯軸器
2021/9/19 19:05,373,126,354,-3,1347,1653,1169,0,381,100,187,-4,963,1320,933,-4,344,92,106,-22,715,1286,910,30,46812,53.33,0,3600,2,聯軸器
2021/9/19 20:05,413,119,402,5,1408,1519,1074,3,302,103,167,-10,948,1363,964,-3,350,88,105,-10,693,1221,863,30,46937,53.36,0,3600,2,聯軸器
2021/9/19 21:05,376,123,302,3,1258,1593,1126,-1,305,104,167,-18,948,1380,976,-3,363,90,126,-12,690,1254,886,35,46875,53.41,0,3600,2,聯軸器
2021/9/19 22:05,296,123,366,-1,1348,1586,1122,-5,298,105,197,-3,980,1377,974,-3,341,87,93,-21,668,1215,859,16,46812,53.42,0,3600,2,聯軸器
2021/9/19 23:05,383,124,432,13,1437,1599,1131,0,318,105,179,-8,984,1383,977,-3,335,90,104,-18,684,1236,874,22,46187,53.35,0,3600,2,聯軸器
2021/9/20 00:05,365,125,399,-2,1383,1612,1140,0,246,103,193,-8,1001,1351,955,-10,323,89,117,-25,712,1249,883,13,46187,53.39,0,3600,2,聯軸器
2021/9/20 03:05,347,127,422,2,1526,1636,1157,-1,326,107,196,-8,987,1404,993,-11,334,94,109,-20,721,1299,918,37,46750,53.36,0,3600,2,聯軸器
2021/9/20 04:05,392,129,478,2,1549,1645,1163,-6,382,105,181,-3,977,1383,978,-4,351,91,118,-21,712,1265,895,31,46750,53.27,0,3600,2,聯軸器
2021/9/20 05:05,317,127,347,9,1338,1642,1161,-5,333,99,168,5,954,1301,920,-12,345,95,116,-16,740,1334,944,28,46812,53.29,0,3600,2,聯軸器
2021/9/20 06:05,383,115,323,-2,1305,1443,1020,2,337,103,163,-14,969,1342,949,-3,370,85,111,-12,663,1172,828,37,46312,53.29,0,3600,2,聯軸器
2021/9/20 07:05,350,121,350,-7,1275,1544,1092,-8,305,103,172,-9,976,1340,948,-3,364,88,110,-19,693,1220,862,22,46875,53.38,0,3600,2,聯軸器
2021/9/20 08:05,361,124,345,0,1339,1587,1122,1,317,103,150,-3,937,1348,953,-8,346,88,106,-25,682,1217,860,15,46875,53.43,0,3600,2,聯軸器
2021/9/20 09:05,395,122,354,0,1311,1576,1114,0,373,105,170,-2,991,1387,981,-3,311,90,91,-17,688,1261,891,4,46687,53.43,0,3600,2,聯軸器
2021/9/20 10:05,322,126,336,0,1332,1603,1134,-1,299,104,169,-9,959,1387,981,-4,358,93,117,-14,736,1287,910,35,46625,53.37,0,3600,2,聯軸器
2021/9/20 11:05,343,127,397,3,1429,1634,1155,-2,308,104,187,-10,990,1360,962,-8,341,91,104,-19,702,1269,897,19,46687,53.39,0,3600,2,聯軸器
2021/9/20 12:05,301,126,360,0,1351,1612,1140,-3,315,105,186,-7,980,1378,974,0,330,89,111,-26,693,1230,870,22,46500,53.37,0,3600,2,聯軸器
2021/9/20 13:05,389,127,383,1,1349,1634,1155,-2,276,103,154,-13,954,1348,953,-1,340,90,110,-24,688,1255,887,28,46750,53.36,0,3600,2,聯軸器
2021/9/20 14:05,421,125,322,13,1247,1602,1132,2,363,105,188,-12,961,1378,974,-4,353,88,104,-21,693,1213,857,21,46312,53.4,0,3600,2,聯軸器
2021/9/20 15:05,282,128,415,3,1458,1641,1160,-3,295,105,153,-12,947,1382,977,-4,338,90,120,-25,710,1243,879,28,46750,53.3,0,3600,2,聯軸器
2021/9/20 16:05,358,126,350,-5,1373,1620,1146,-3,263,106,175,-3,959,1406,994,-6,341,89,98,-18,683,1238,875,27,46062,53.39,0,3600,2,聯軸器
2021/9/20 19:05,275,125,384,-6,1340,1596,1128,-7,356,105,197,-11,970,1388,981,-6,341,90,116,-25,698,1238,875,24,46500,53.43,0,3600,2,聯軸器
2021/9/20 20:05,384,124,407,10,1393,1594,1127,-6,312,104,182,-15,974,1371,969,-2,330,92,115,-21,703,1292,913,35,46625,53.39,0,3600,2,聯軸器
2021/9/20 21:05,373,125,361,-2,1335,1604,1134,-4,329,108,205,-14,999,1429,1010,-5,329,89,115,-22,703,1236,874,22,46625,53.36,0,3600,2,聯軸器
2021/9/20 22:05,383,127,402,5,1374,1624,1148,-5,312,106,163,-14,941,1406,994,-7,335,94,108,-27,700,1310,926,34,46687,53.4,0,3600,2,聯軸器
2021/9/20 23:05,303,123,421,-5,1424,1581,1118,-4,229,105,150,-5,967,1389,982,-1,342,90,97,-17,716,1254,886,27,46687,53.41,0,3600,2,聯軸器
2021/9/21 00:05,353,128,389,-8,1367,1645,1163,-2,303,108,235,-4,1067,1431,1012,-2,322,95,102,-29,707,1321,934,29,46625,53.32,0,3600,2,聯軸器
2021/9/21 01:05,325,127,472,0,1538,1638,1158,-5,338,105,168,-3,958,1382,977,-7,341,91,136,-25,738,1280,905,26,46625,53.37,0,3600,2,聯軸器
2021/9/21 02:05,338,127,296,-4,1279,1633,1155,-2,266,103,204,0,1013,1364,964,-12,345,90,106,-16,701,1248,882,21,46875,53.38,0,3600,2,聯軸器
2021/9/21 03:05,339,125,368,8,1328,1611,1139,-6,266,105,156,-10,933,1378,974,-7,334,93,117,-22,709,1299,918,30,46875,53.32,0,3600,2,聯軸器
2021/9/21 04:05,345,127,363,5,1331,1641,1160,-2,238,106,216,-7,1036,1404,992,-6,320,91,97,-32,665,1256,888,27,46812,53.41,0,3600,2,聯軸器
2021/9/21 05:05,317,128,423,1,1458,1651,1168,-5,318,103,198,-5,955,1351,955,-4,330,94,137,-22,730,1314,929,36,46812,53.33,0,3600,2,聯軸器
2021/9/21 06:05,310,124,356,-1,1344,1597,1129,-8,338,103,166,-9,952,1351,955,-4,330,89,127,-27,707,1222,864,11,46312,53.38,0,3600,2,聯軸器
2021/9/21 07:05,386,124,378,8,1366,1600,1131,-4,263,107,218,-5,1020,1390,983,-6,358,89,118,-19,700,1238,875,26,46312,53.31,0,3600,2,聯軸器
2021/9/21 08:05,316,127,468,2,1502,1601,1132,-4,259,107,187,-10,985,1417,1002,-7,332,91,113,-25,691,1257,889,27,46437,53.38,0,3600,2,聯軸器
2021/9/21 10:05,349,128,364,6,1353,1637,1157,-7,309,107,159,2,977,1414,1000,-7,335,89,106,-29,665,1245,880,28,46437,53.37,0,3600,2,聯軸器
2021/9/21 11:05,366,126,400,0,1418,1631,1153,-1,293,106,189,-11,991,1406,994,-7,348,93,100,-24,691,1295,915,34,47062,53.35,0,3600,2,聯軸器
2021/9/21 12:05,353,127,355,0,1351,1639,1159,0,293,106,171,-7,981,1388,981,-8,355,94,103,-24,706,1311,927,32,47062,53.31,0,3600,2,聯軸器
2021/9/21 13:05,304,129,435,0,1479,1641,1160,-4,287,104,176,-13,976,1369,968,-8,352,94,107,-24,689,1303,921,29,47000,53.31,0,3600,2,聯軸器
2021/9/21 14:05,320,127,361,10,1329,1627,1150,-5,296,104,201,-5,1008,1381,977,-8,340,94,109,-20,694,1307,924,33,47000,53.3,0,3600,2,聯軸器
2021/9/21 15:05,336,124,384,7,1379,1570,1110,-4,290,104,174,-14,992,1389,982,-4,345,89,129,-23,712,1231,871,22,46687,53.3,0,3600,2,聯軸器
2021/9/21 16:05,377,126,324,-4,1301,1608,1137,0,289,104,181,-13,998,1371,969,-3,327,93,116,-26,718,1285,909,30,46687,53.29,0,3600,2,聯軸器
2021/9/21 17:05,345,127,414,-1,1481,1624,1148,-3,328,106,192,0,1020,1405,993,-9,338,94,109,-27,718,1315,929,30,47125,53.36,0,3600,2,聯軸器
2021/9/21 18:05,350,127,386,7,1413,1630,1152,-2,284,105,158,-10,943,1387,981,-5,332,89,115,-22,696,1231,870,27,47125,53.29,0,3600,2,聯軸器
2021/9/21 19:05,340,126,314,4,1287,1609,1138,-2,282,104,159,-5,958,1362,963,-3,349,89,96,-20,667,1227,868,23,46562,53.4,0,3600,2,聯軸器
2021/9/21 22:05,335,122,382,6,1413,1556,1100,-3,347,102,219,-8,1017,1342,948,-3,327,87,104,-16,690,1206,853,19,46562,53.37,0,3600,2,聯軸器
2021/9/21 23:05,363,121,459,5,1466,1540,1088,-7,253,104,168,-8,974,1375,972,-8,314,88,128,-23,721,1229,869,4,46500,53.37,0,3600,2,聯軸器
2021/9/22 00:05,345,125,319,-1,1274,1606,1136,-3,260,106,194,-12,1033,1400,990,-6,355,89,108,-19,691,1223,864,18,46500,53.34,0,3600,2,聯軸器
2021/9/22 03:05,238,127,380,4,1359,1642,1161,-7,268,106,191,-14,981,1389,982,0,337,93,104,-20,694,1302,920,33,46437,53.33,0,3600,2,聯軸器
2021/9/22 04:05,401,124,403,9,1418,1596,1128,-6,344,103,205,-8,1039,1353,957,-2,326,87,100,-25,683,1207,853,21,46437,53.39,0,3600,2,聯軸器
2021/9/22 05:05,450,127,429,9,1489,1646,1164,-2,289,104,211,-10,975,1382,977,-8,329,93,105,-24,700,1302,921,32,46312,53.31,0,3600,2,聯軸器
2021/9/22 06:05,357,127,474,1,1483,1612,1140,-6,336,106,189,0,996,1402,991,-4,351,91,106,-24,680,1256,888,31,46312,53.37,0,3600,2,聯軸器
2021/9/22 07:05,410,127,387,8,1406,1614,1141,-3,320,104,183,-1,961,1381,977,-3,323,92,103,-29,687,1276,902,26,46125,53.37,0,3600,2,聯軸器
2021/9/22 08:05,379,125,414,-1,1403,1607,1137,-1,301,108,184,-7,962,1427,1009,-6,351,89,105,-24,685,1236,874,19,46125,53.37,0,3600,2,聯軸器
2021/9/22 09:05,323,128,371,6,1344,1639,1159,-4,352,105,171,-12,993,1399,989,-4,346,91,109,-23,692,1278,903,27,46125,53.34,0,3600,2,聯軸器
2021/9/22 10:05,386,127,426,1,1474,1623,1148,-4,262,107,176,-5,983,1413,999,-7,353,93,103,-22,711,1295,916,27,46125,53.39,0,3600,2,聯軸器
2021/9/22 11:05,264,129,358,9,1375,1646,1164,-7,297,107,200,-12,1033,1427,1009,-9,342,94,100,-21,703,1306,923,30,46187,53.34,0,3600,2,聯軸器
2021/9/22 12:05,372,131,423,4,1470,1689,1194,-5,290,107,172,-5,983,1408,996,-8,333,94,105,-24,715,1321,934,25,46187,53.3,0,3600,2,聯軸器
2021/9/22 13:05,331,128,433,1,1499,1635,1156,-7,326,103,163,-4,960,1340,948,-3,354,93,98,-21,690,1290,912,33,46187,53.34,0,3600,2,聯軸器
2021/9/22 14:05,285,123,370,7,1366,1578,1116,-8,196,104,193,-10,992,1373,970,-7,336,88,108,-20,704,1224,866,23,46125,53.34,0,3600,2,聯軸器
2021/9/22 15:05,230,125,362,0,1369,1618,1144,-9,374,103,172,-10,955,1357,959,-6,365,92,93,-28,687,1291,913,32,46125,53.31,0,3600,2,聯軸器
2021/9/22 16:05,313,120,382,0,1393,1532,1083,-3,285,105,203,-1,1004,1388,981,-9,319,87,96,-23,669,1211,856,15,46750,53.37,0,3600,2,聯軸器
2021/9/22 18:05,424,124,424,4,1397,1587,1122,-1,302,105,187,-3,996,1391,983,-7,350,88,118,-18,700,1223,864,25,46750,53.38,0,3600,2,聯軸器
2021/9/22 19:05,326,126,403,-4,1511,1652,1168,2,268,106,179,-4,960,1391,984,-7,338,89,98,-22,687,1232,871,23,46687,53.33,0,3600,2,聯軸器
2021/9/22 21:05,333,126,323,-3,1288,1588,1123,-6,280,107,178,-1,987,1429,1010,-7,325,90,114,-30,701,1251,884,19,46687,53.37,0,3600,2,聯軸器
2021/9/22 22:05,304,126,362,-6,1375,1615,1142,-6,316,109,206,-7,1030,1448,1024,-8,341,92,103,-24,689,1272,899,32,46250,53.36,0,3600,2,聯軸器
2021/9/22 23:05,355,129,406,1,1424,1645,1163,-6,299,104,176,-10,960,1372,970,-5,352,93,134,-22,725,1289,911,30,46125,53.37,0,3600,2,聯軸器
2021/9/23 00:05,326,124,349,-3,1269,1584,1120,-2,297,107,185,-9,964,1417,1002,-6,333,89,95,-23,683,1241,877,19,46125,53.39,0,3600,2,聯軸器
2021/9/23 01:05,330,123,380,-1,1369,1560,1103,-4,380,106,185,4,989,1395,987,0,295,89,117,-33,688,1227,867,6,45875,53.36,0,3600,2,聯軸器
2021/9/23 02:05,355,125,417,-1,1436,1596,1129,-2,326,105,172,-10,948,1395,986,-1,317,92,93,-24,690,1282,907,31,45875,53.37,0,3600,2,聯軸器
2021/9/23 03:05,381,123,362,1,1312,1569,1110,-3,340,105,187,-5,988,1384,979,-6,333,88,96,-28,668,1224,866,19,45875,53.4,0,3600,2,聯軸器
2021/9/23 04:05,337,124,357,2,1345,1597,1129,-3,233,104,150,-7,922,1379,975,-8,331,88,112,-27,698,1221,863,22,45875,53.37,0,3600,2,聯軸器
2021/9/23 05:05,344,125,280,1,1170,1598,1130,-3,277,105,197,-6,987,1378,974,-9,338,88,96,-24,665,1225,866,21,45250,53.46,0,3600,2,聯軸器
2021/9/23 06:05,345,126,418,3,1452,1616,1142,-4,244,106,189,-5,1015,1395,986,-7,330,88,111,-25,682,1222,864,17,45312,53.4,0,3600,2,聯軸器
2021/9/23 07:05,321,126,403,3,1400,1610,1138,-4,307,106,160,-11,976,1409,996,-2,332,87,99,-24,669,1213,858,23,45250,53.36,0,3600,2,聯軸器
2021/9/23 08:05,384,127,361,5,1377,1610,1138,1,308,106,151,-8,947,1405,993,-3,319,89,120,-27,703,1239,876,14,45312,53.4,0,3600,2,聯軸器
2021/9/23 10:05,319,122,318,4,1250,1557,1101,-4,322,104,162,-6,967,1364,965,-5,331,90,94,-28,685,1260,890,3,45250,53.44,0,3600,2,聯軸器
2021/9/23 11:05,355,125,351,2,1309,1601,1132,-4,305,109,202,0,1015,1438,1017,-11,376,90,102,-15,700,1256,888,28,45250,53.31,0,3600,2,聯軸器
2021/9/23 12:05,373,127,436,0,1467,1617,1143,-2,367,106,191,-15,1008,1397,988,-3,323,89,117,-22,699,1229,869,26,45250,53.3,0,3600,2,聯軸器
2021/9/23 13:05,328,128,467,4,1542,1612,1140,-3,286,107,194,-8,979,1416,1001,-7,361,94,112,-16,706,1303,921,38,45312,53.3,0,3600,2,聯軸器
2021/9/23 14:05,366,131,397,5,1495,1659,1173,-3,302,107,197,-13,1021,1411,997,-4,338,95,108,-25,705,1322,934,29,45250,53.3,0,3600,2,聯軸器
2021/9/23 15:05,369,130,431,-8,1483,1664,1177,-2,286,107,172,-12,967,1416,1001,-8,341,93,103,-23,695,1299,919,31,46562,53.36,0,3600,2,聯軸器
2021/9/23 16:05,427,129,343,7,1298,1628,1151,-4,249,103,164,-8,945,1366,966,-5,353,92,117,-21,704,1289,911,33,46562,53.3,0,3600,2,聯軸器
2021/9/23 17:05,371,122,314,7,1218,1569,1109,-2,278,104,186,-21,965,1366,965,-4,341,89,102,-26,673,1225,866,21,46562,53.32,0,3600,2,聯軸器
2021/9/23 18:05,325,126,369,2,1338,1612,1140,-7,293,103,191,-11,1004,1348,953,-6,339,88,86,-23,655,1220,863,26,46687,53.26,0,3600,2,聯軸器
2021/9/23 19:05,388,124,384,2,1509,1593,1126,-2,297,104,161,2,973,1356,958,-6,339,87,102,-17,692,1216,860,18,46437,53.34,0,3600,2,聯軸器
2021/9/23 20:05,399,128,337,8,1319,1646,1164,0,339,104,170,-6,989,1368,967,-2,335,94,84,-23,686,1301,920,27,46437,53.34,0,3600,2,聯軸器
2021/9/23 21:05,361,127,309,0,1292,1613,1141,-10,306,104,167,-8,938,1370,968,-9,343,94,91,-25,690,1296,916,29,46312,53.38,0,3600,2,聯軸器
2021/9/23 22:05,408,124,382,9,1395,1578,1115,2,317,104,170,0,966,1367,966,-3,366,88,90,-20,670,1214,858,11,47062,53.39,0,3600,2,聯軸器
2021/9/23 23:05,358,126,374,8,1391,1614,1141,-5,287,105,194,3,973,1384,979,-1,342,89,104,-16,695,1240,877,18,47375,53.34,0,3600,2,聯軸器
2021/9/24 00:05,339,126,431,-4,1422,1597,1129,0,282,106,200,-2,993,1388,981,-12,349,92,97,-22,699,1277,903,29,46812,53.39,0,3600,2,聯軸器
2021/9/24 02:05,352,128,419,4,1451,1631,1153,-2,240,105,192,-18,990,1385,979,-9,328,91,121,-23,697,1264,893,28,46875,53.37,0,3600,2,聯軸器
2021/9/24 03:05,367,124,434,3,1449,1600,1131,-5,379,105,209,-7,1006,1370,969,-8,340,88,105,-23,688,1232,871,18,46875,53.32,0,3600,2,聯軸器
2021/9/24 04:05,419,127,498,5,1550,1601,1132,-3,300,101,183,3,990,1338,946,-6,351,92,117,-23,696,1285,908,28,46875,53.32,0,3600,2,聯軸器
2021/9/24 05:05,361,124,406,-1,1487,1591,1125,-3,244,105,163,-11,995,1385,979,-5,312,87,106,-26,692,1206,853,12,46875,53.4,0,3600,2,聯軸器
2021/9/24 06:05,379,128,372,5,1405,1629,1152,-3,287,105,187,-10,988,1383,977,-7,342,89,101,-24,687,1224,865,21,46937,53.39,0,3600,2,聯軸器
2021/9/24 07:05,400,127,404,1,1400,1616,1143,-3,338,104,177,-9,960,1368,967,-3,351,90,107,-21,689,1246,881,22,46937,53.39,0,3600,2,聯軸器
2021/9/24 08:05,350,127,385,3,1344,1595,1128,-8,262,105,192,-2,977,1380,976,-6,340,87,95,-26,664,1200,848,15,46875,53.4,0,3600,2,聯軸器
2021/9/24 09:05,379,125,342,4,1298,1597,1129,-3,375,105,184,11,1002,1380,976,-6,315,89,118,-24,678,1226,867,18,46875,53.35,0,3600,2,聯軸器
2021/9/24 10:05,419,126,367,1,1378,1584,1120,-5,291,105,203,2,1008,1382,977,-6,319,91,93,-26,682,1252,885,31,46250,53.36,0,3600,2,聯軸器
2021/9/24 11:05,308,127,371,-10,1361,1624,1149,0,323,104,157,-8,944,1372,970,-7,327,94,104,-28,697,1306,923,30,46250,53.36,0,3600,2,聯軸器
2021/9/24 12:05,385,126,367,2,1348,1632,1154,-6,308,104,195,7,1012,1369,968,-3,315,89,95,-29,672,1239,876,18,46187,53.32,0,3600,2,聯軸器
2021/9/24 13:05,354,130,397,2,1458,1668,1179,-4,298,107,177,-6,1000,1416,1001,-4,315,92,99,-25,702,1273,900,27,46187,53.38,0,3600,2,聯軸器
2021/9/24 14:05,292,129,414,3,1469,1644,1162,-7,285,105,182,-7,994,1379,975,-7,326,92,102,-30,692,1271,899,24,46187,53.39,0,3600,2,聯軸器
2021/9/24 15:05,357,130,385,0,1466,1655,1170,-4,280,104,202,0,985,1383,978,-6,330,92,100,-26,712,1275,902,27,46125,53.29,0,3600,2,聯軸器
2021/9/24 16:05,342,128,452,16,1438,1641,1160,-9,327,105,169,-5,994,1393,985,-1,330,87,108,-26,676,1214,858,17,46125,53.35,0,3600,2,聯軸器
2021/9/24 17:06,350,128,339,-4,1346,1631,1153,-7,327,105,169,-5,994,1393,985,-1,327,91,92,-28,667,1264,894,29,46125,53.33,0,3600,2,聯軸器
2021/9/24 17:06,350,128,339,-4,1346,1631,1153,-7,356,104,205,-1,1030,1368,967,-10,327,91,92,-28,667,1264,894,29,46312,53.33,0,3600,2,聯軸器
2021/9/24 18:06,333,129,465,-1,1589,1654,1169,-2,356,104,205,-1,1030,1368,967,-10,359,93,105,-19,708,1290,912,29,46437,53.3,0,3600,2,聯軸器
2021/9/24 18:06,333,129,465,-1,1589,1654,1169,-2,333,103,186,-5,972,1350,954,-9,359,93,105,-19,708,1290,912,29,46562,53.3,0,3600,2,聯軸器
2021/9/24 19:06,378,126,380,4,1374,1614,1141,0,333,103,186,-5,972,1350,954,-9,338,89,109,-22,690,1225,866,24,46562,53.35,0,3600,2,聯軸器
2021/9/24 19:06,378,126,380,4,1374,1614,1141,0,383,104,157,0,964,1361,962,-6,338,89,109,-22,690,1225,866,24,46500,53.35,0,3600,2,聯軸器
2021/9/24 20:06,396,128,351,7,1299,1651,1167,-4,383,104,157,0,964,1361,962,-6,335,89,104,-23,681,1228,868,18,46687,53.3,0,3600,2,聯軸器
2021/9/24 20:06,396,128,351,7,1299,1651,1167,-4,352,103,161,-7,960,1349,954,-4,335,89,104,-23,681,1228,868,18,46562,53.3,0,3600,2,聯軸器
2021/9/24 21:06,300,125,314,1,1322,1600,1131,-4,352,103,161,-7,960,1349,954,-4,321,89,91,-28,663,1225,866,22,46562,53.35,0,3600,2,聯軸器
2021/9/24 21:06,300,125,314,1,1322,1600,1131,-4,295,102,152,-9,929,1346,952,-3,321,89,91,-28,663,1225,866,22,46562,53.35,0,3600,2,聯軸器
2021/9/24 22:06,388,127,310,8,1316,1632,1154,0,295,102,152,-9,929,1346,952,-3,318,88,99,-26,700,1229,869,5,46562,53.37,0,3600,2,聯軸器
2021/9/24 22:06,388,127,310,8,1316,1632,1154,0,309,99,187,0,946,1303,921,-4,318,88,99,-26,700,1229,869,5,46812,53.37,0,3600,2,聯軸器
2021/9/24 23:06,263,120,381,1,1301,1542,1090,-9,309,99,187,0,946,1303,921,-4,328,86,93,-19,651,1186,838,3,46812,53.43,0,3600,2,聯軸器
2021/9/24 23:06,263,120,381,1,1301,1542,1090,-9,318,101,180,-12,952,1336,944,-3,328,86,93,-19,651,1186,838,3,46875,53.43,0,3600,2,聯軸器
2021/9/25 00:06,404,125,351,2,1374,1586,1122,1,318,101,180,-12,952,1336,944,-3,360,87,102,-21,690,1212,857,8,46875,53.42,0,3600,2,聯軸器
2021/9/25 00:06,404,125,351,2,1374,1586,1122,1,329,104,159,0,946,1365,965,-3,360,87,102,-21,690,1212,857,8,46875,53.42,0,3600,2,聯軸器
2021/9/25 01:06,245,126,313,5,1266,1613,1140,-3,329,104,159,0,946,1365,965,-3,342,85,99,-19,669,1182,836,13,46875,53.37,0,3600,2,聯軸器
2021/9/25 01:06,245,126,313,5,1266,1613,1140,-3,323,103,180,-11,983,1346,952,-6,342,85,99,-19,669,1182,836,13,46250,53.37,0,3600,2,聯軸器
2021/9/25 04:06,351,128,426,10,1497,1644,1162,-2,325,103,184,4,990,1365,965,-8,340,86,98,-14,688,1193,843,16,46250,53.39,0,3600,2,聯軸器
2021/9/25 05:06,324,127,401,0,1385,1637,1157,-8,325,103,184,4,990,1365,965,-8,324,89,94,-29,676,1248,882,24,46937,53.4,0,3600,2,聯軸器
2021/9/25 05:06,324,127,401,0,1385,1637,1157,-8,334,104,162,-9,945,1367,966,-5,324,89,94,-29,676,1248,882,24,46937,53.4,0,3600,2,聯軸器
2021/9/25 06:06,383,128,385,1,1401,1630,1152,0,334,104,162,-9,945,1367,966,-5,357,85,98,-21,675,1180,834,10,47000,53.45,0,3600,2,聯軸器
2021/9/25 06:06,383,128,385,1,1401,1630,1152,0,352,104,172,-3,958,1360,961,-9,357,85,98,-21,675,1180,834,10,47000,53.45,0,3600,2,聯軸器
2021/9/25 08:06,367,127,426,0,1468,1600,1131,-4,352,104,172,-3,958,1360,961,-9,352,85,90,-22,646,1171,828,19,46875,53.4,0,3600,2,聯軸器
2021/9/25 08:06,367,127,426,0,1468,1600,1131,-4,375,102,200,-5,974,1321,934,-1,352,85,90,-22,646,1171,828,19,46875,53.4,0,3600,2,聯軸器
2021/9/25 09:06,314,126,320,3,1278,1616,1142,-3,375,102,200,-5,974,1321,934,-1,331,86,120,-19,697,1197,846,21,46937,53.4,0,3600,2,聯軸器
2021/9/25 09:06,314,126,320,3,1278,1616,1142,-3,294,103,160,-6,954,1351,955,-3,331,86,120,-19,697,1197,846,21,46937,53.4,0,3600,2,聯軸器
2021/9/25 10:06,255,128,339,9,1302,1624,1148,-9,294,103,160,-6,954,1351,955,-3,323,86,92,-26,656,1191,842,13,46875,53.37,0,3600,2,聯軸器
2021/9/25 10:06,255,128,339,9,1302,1624,1148,-9,254,103,175,-1,950,1373,971,-8,323,86,92,-26,656,1191,842,13,46875,53.37,0,3600,2,聯軸器
2021/9/25 11:06,328,127,380,2,1372,1635,1156,-8,254,103,175,-1,950,1373,971,-8,350,86,105,-24,691,1190,842,20,46437,53.39,62.6456,3600,2,聯軸器
2021/9/25 11:06,328,127,380,2,1372,1635,1156,-8,323,103,195,-5,960,1340,947,-5,350,86,105,-24,691,1190,842,20,46437,53.39,62.6456,3600,2,聯軸器
2021/9/25 12:06,317,128,423,0,1465,1637,1157,-5,323,103,195,-5,960,1340,947,-5,353,87,103,-18,670,1189,841,15,46250,53.29,63.1718,3600,2,聯軸器
2021/9/25 12:06,317,128,423,0,1465,1637,1157,-5,248,101,173,-7,911,1320,933,-6,353,87,103,-18,670,1189,841,15,46250,53.29,63.1718,3600,2,聯軸器
2021/9/25 13:06,340,126,391,7,1319,1619,1145,0,248,101,173,-7,911,1320,933,-6,348,86,94,-24,671,1196,845,12,46187,53.37,63.3993,3600,2,聯軸器
2021/9/25 13:06,340,126,391,7,1319,1619,1145,0,315,104,172,-2,990,1352,956,-2,348,86,94,-24,671,1196,845,12,46187,53.37,63.3993,3600,2,聯軸器
2021/9/25 14:06,298,129,369,0,1434,1663,1176,-5,315,104,172,-2,990,1352,956,-2,343,85,111,-19,694,1175,831,15,46187,53.46,62.9781,3600,2,聯軸器
2021/9/25 14:06,298,129,369,0,1434,1663,1176,-5,275,103,225,-3,1026,1346,952,-7,343,85,111,-19,694,1175,831,15,46187,53.46,62.9781,3600,2,聯軸器
2021/9/25 15:06,412,128,438,7,1480,1631,1153,-5,275,103,225,-3,1026,1346,952,-7,331,84,109,-26,669,1160,820,12,46625,53.37,63.0713,3600,2,聯軸器
2021/9/25 15:06,412,128,438,7,1480,1631,1153,-5,366,100,168,-4,960,1318,932,-2,331,84,109,-26,669,1160,820,12,46625,53.37,63.0713,3600,2,聯軸器
2021/9/25 16:06,192,129,394,14,1405,1643,1162,-4,366,100,168,-4,960,1318,932,-2,348,86,91,-17,664,1178,833,15,46812,53.35,62.9082,3600,2,聯軸器
2021/9/25 16:06,192,129,394,14,1405,1643,1162,-4,325,102,200,-3,977,1319,932,-9,348,86,91,-17,664,1178,833,15,46812,53.35,62.9082,3600,2,聯軸器
2021/9/25 17:06,393,126,391,-3,1383,1609,1137,-4,325,102,200,-3,977,1319,932,-9,342,86,120,-22,686,1184,838,22,46687,53.38,62.7759,3600,2,聯軸器
2021/9/25 17:06,393,126,391,-3,1383,1609,1137,-4,258,100,176,-4,966,1300,919,0,342,86,120,-22,686,1184,838,22,46687,53.38,62.7759,3600,2,聯軸器
